x (m),y (m),dy/dx,residuo_numerico,y_polinomio,diferenca_abs
3.73000000,12.73580566,-0.51869128,0.00000000,12.73582039,0.00001472
3.74000000,12.73062106,-0.51822945,0.00000000,12.73063558,0.00001452
3.75000000,12.72544107,-0.51776771,0.00000000,12.72545539,0.00001431
3.76000000,12.72026571,-0.51730606,0.00000000,12.72027981,0.00001411
3.77000000,12.71509495,-0.51684449,0.00000000,12.71510885,0.00001390
3.78000000,12.70992882,-0.51638301,0.00000000,12.70994251,0.00001369
3.79000000,12.70476729,-0.51592162,0.00000000,12.70478078,0.00001349
3.80000000,12.69961038,-0.51546031,0.00000000,12.69962366,0.00001328
3.81000000,12.69445809,-0.51499909,0.00000000,12.69447116,0.00001307
3.82000000,12.68931040,-0.51453796,0.00000000,12.68932327,0.00001287
3.83000000,12.68416733,-0.51407691,0.00000000,12.68417999,0.00001266
3.84000000,12.67902886,-0.51361595,0.00000000,12.67904131,0.00001245
3.85000000,12.67389501,-0.51315507,0.00000000,12.67390725,0.00001224
3.86000000,12.66876576,-0.51269429,0.00000000,12.66877780,0.00001204
3.87000000,12.66364112,-0.51223358,0.00000000,12.66365295,0.00001183
3.88000000,12.65852109,-0.51177297,0.00000000,12.65853271,0.00001162
3.89000000,12.65340566,-0.51131244,0.00000000,12.65341707,0.00001141
3.90000000,12.64829484,-0.51085199,0.00000000,12.64830604,0.00001120
3.91000000,12.64318862,-0.51039164,0.00000000,12.64319962,0.00001099
3.92000000,12.63808701,-0.50993136,0.00000000,12.63809779,0.00001078
3.93000000,12.63298999,-0.50947118,0.00000000,12.63300057,0.00001058
3.94000000,12.62789758,-0.50901108,0.00000000,12.62790795,0.00001037
3.95000000,12.62280977,-0.50855106,0.00000000,12.62281993,0.00001016
3.96000000,12.61772656,-0.50809113,0.00000000,12.61773651,0.00000995
3.97000000,12.61264795,-0.50763129,0.00000000,12.61265769,0.00000974
3.98000000,12.60757394,-0.50717153,0.00000000,12.60758347,0.00000953
3.99000000,12.60250452,-0.50671186,0.00000000,12.60251384,0.00000932
4.00000000,12.59743970,-0.50625227,0.00000000,12.59744881,0.00000911
4.01000000,12.59237947,-0.50579276,0.00000000,12.59238838,0.00000890
4.02000000,12.58732384,-0.50533334,0.00000000,12.58733254,0.00000870
4.03000000,12.58227281,-0.50487401,0.00000000,12.58228129,0.00000849
4.04000000,12.57722636,-0.50441476,0.00000000,12.57723464,0.00000828
4.05000000,12.57218451,-0.50395560,0.00000000,12.57219258,0.00000807
4.06000000,12.56714725,-0.50349652,0.00000000,12.56715511,0.00000786
4.07000000,12.56211458,-0.50303752,0.00000000,12.56212223,0.00000765
4.08000000,12.55708650,-0.50257861,0.00000000,12.55709394,0.00000744
4.09000000,12.55206301,-0.50211979,0.00000000,12.55207024,0.00000723
4.10000000,12.54704410,-0.50166105,0.00000000,12.54705113,0.00000703
4.11000000,12.54202979,-0.50120239,0.00000000,12.54203660,0.00000682
4.12000000,12.53702005,-0.50074382,0.00000000,12.53702666,0.00000661
4.13000000,12.53201491,-0.50028533,0.00000000,12.53202131,0.00000640
4.14000000,12.52701435,-0.49982693,0.00000000,12.52702054,0.00000619
4.15000000,12.52201837,-0.49936861,0.00000000,12.52202435,0.00000598
4.16000000,12.51702698,-0.49891037,0.00000000,12.51703275,0.00000578
4.17000000,12.51204016,-0.49845222,0.00000000,12.51204573,0.00000557
4.18000000,12.50705793,-0.49799415,0.00000000,12.50706329,0.00000536
4.19000000,12.50208028,-0.49753616,0.00000000,12.50208543,0.00000515
4.20000000,12.49710721,-0.49707826,0.00000000,12.49711215,0.00000495
4.21000000,12.49213871,-0.49662044,0.00000000,12.49214345,0.00000474
4.22000000,12.48717480,-0.49616271,0.00000000,12.48717933,0.00000453
4.23000000,12.48221546,-0.49570506,0.00000000,12.48221979,0.00000433
4.24000000,12.47726070,-0.49524749,0.00000000,12.47726482,0.00000412
4.25000000,12.47231051,-0.49479001,0.00000000,12.47231442,0.00000391
4.26000000,12.46736490,-0.49433261,0.00000000,12.46736860,0.00000371
4.27000000,12.46242386,-0.49387529,0.00000000,12.46242736,0.00000350
4.28000000,12.45748739,-0.49341805,0.00000000,12.45749069,0.00000330
4.29000000,12.45255550,-0.49296090,0.00000000,12.45255859,0.00000309
4.30000000,12.44762817,-0.49250383,0.00000000,12.44763106,0.00000289
4.31000000,12.44270542,-0.49204685,0.00000000,12.44270810,0.00000268
4.32000000,12.43778723,-0.49158994,0.00000000,12.43778971,0.00000248
4.33000000,12.43287362,-0.49113312,0.00000000,12.43287589,0.00000227
4.34000000,12.42796457,-0.49067638,0.00000000,12.42796664,0.00000207
4.35000000,12.42306009,-0.49021973,0.00000000,12.42306196,0.00000187
4.36000000,12.41816018,-0.48976315,0.00000000,12.41816184,0.00000166
4.37000000,12.41326483,-0.48930666,0.00000000,12.41326629,0.00000146
4.38000000,12.40837404,-0.48885025,0.00000000,12.40837530,0.00000126
4.39000000,12.40348782,-0.48839393,0.00000000,12.40348888,0.00000106
4.40000000,12.39860616,-0.48793768,0.00000000,12.39860702,0.00000085
4.41000000,12.39372907,-0.48748152,0.00000000,12.39372972,0.00000065
4.42000000,12.38885653,-0.48702544,0.00000000,12.38885699,0.00000045
4.43000000,12.38398856,-0.48656944,0.00000000,12.38398881,0.00000025
4.44000000,12.37912514,-0.48611352,0.00000000,12.37912519,0.00000005
4.45000000,12.37426629,-0.48565769,0.00000000,12.37426614,0.00000015
4.46000000,12.36941199,-0.48520193,0.00000000,12.36941164,0.00000035
4.47000000,12.36456225,-0.48474626,0.00000000,12.36456170,0.00000055
4.48000000,12.35971707,-0.48429067,0.00000000,12.35971632,0.00000075
4.49000000,12.35487644,-0.48383516,0.00000000,12.35487549,0.00000095
4.50000000,12.35004036,-0.48337973,0.00000000,12.35003922,0.00000115
4.51000000,12.34520884,-0.48292439,0.00000000,12.34520750,0.00000134
4.52000000,12.34038187,-0.48246912,0.00000000,12.34038033,0.00000154
4.53000000,12.33555946,-0.48201394,0.00000000,12.33555772,0.00000174
4.54000000,12.33074159,-0.48155883,0.00000000,12.33073966,0.00000193
4.55000000,12.32592828,-0.48110381,0.00000000,12.32592615,0.00000213
4.56000000,12.32111952,-0.48064887,0.00000000,12.32111719,0.00000233
4.57000000,12.31631530,-0.48019401,0.00000000,12.31631278,0.00000252
4.58000000,12.31151564,-0.47973923,0.00000000,12.31151292,0.00000271
4.59000000,12.30672052,-0.47928453,0.00000000,12.30671761,0.00000291
4.60000000,12.30192995,-0.47882991,0.00000000,12.30192684,0.00000310
4.61000000,12.29714392,-0.47837537,0.00000000,12.29714062,0.00000330
4.62000000,12.29236244,-0.47792092,0.00000000,12.29235895,0.00000349
4.63000000,12.28758550,-0.47746654,0.00000000,12.28758182,0.00000368
4.64000000,12.28281311,-0.47701224,0.00000000,12.28280924,0.00000387
4.65000000,12.27804526,-0.47655802,0.00000000,12.27804119,0.00000406
4.66000000,12.27328195,-0.47610389,0.00000000,12.27327769,0.00000425
4.67000000,12.26852318,-0.47564983,0.00000000,12.26851873,0.00000444
4.68000000,12.26376895,-0.47519585,0.00000000,12.26376432,0.00000463
4.69000000,12.25901926,-0.47474196,0.00000000,12.25901444,0.00000482
4.70000000,12.25427411,-0.47428814,0.00000000,12.25426910,0.00000501
4.71000000,12.24953350,-0.47383440,0.00000000,12.24952830,0.00000520
4.72000000,12.24479742,-0.47338074,0.00000000,12.24479204,0.00000539
4.73000000,12.24006588,-0.47292716,0.00000000,12.24006031,0.00000557
4.74000000,12.23533888,-0.47247367,0.00000000,12.23533312,0.00000576
4.75000000,12.23061641,-0.47202025,0.00000000,12.23061046,0.00000595
4.76000000,12.22589847,-0.47156691,0.00000000,12.22589234,0.00000613
4.77000000,12.22118507,-0.47111364,0.00000000,12.22117876,0.00000632
4.78000000,12.21647620,-0.47066046,0.00000000,12.21646970,0.00000650
4.79000000,12.21177186,-0.47020736,0.00000000,12.21176518,0.00000668
4.80000000,12.20707205,-0.46975434,0.00000000,12.20706519,0.00000687
4.81000000,12.20237678,-0.46930139,0.00000000,12.20236973,0.00000705
4.82000000,12.19768603,-0.46884853,0.00000000,12.19767879,0.00000723
4.83000000,12.19299980,-0.46839574,0.00000000,12.19299239,0.00000741
4.84000000,12.18831811,-0.46794303,0.00000000,12.18831052,0.00000759
4.85000000,12.18364094,-0.46749040,0.00000000,12.18363317,0.00000777
4.86000000,12.17896830,-0.46703785,0.00000000,12.17896035,0.00000795
4.87000000,12.17430019,-0.46658538,0.00000000,12.17429206,0.00000813
4.88000000,12.16963659,-0.46613299,0.00000000,12.16962829,0.00000831
4.89000000,12.16497753,-0.46568067,0.00000000,12.16496904,0.00000848
4.90000000,12.16032298,-0.46522843,0.00000000,12.16031432,0.00000866
4.91000000,12.15567296,-0.46477627,0.00000000,12.15566412,0.00000884
4.92000000,12.15102745,-0.46432419,0.00000000,12.15101844,0.00000901
4.93000000,12.14638647,-0.46387219,0.00000000,12.14637729,0.00000919
4.94000000,12.14175001,-0.46342027,0.00000000,12.14174065,0.00000936
4.95000000,12.13711807,-0.46296842,0.00000000,12.13710853,0.00000953
4.96000000,12.13249064,-0.46251665,0.00000000,12.13248093,0.00000971
4.97000000,12.12786773,-0.46206496,0.00000000,12.12785785,0.00000988
4.98000000,12.12324934,-0.46161334,0.00000000,12.12323929,0.00001005
4.99000000,12.11863547,-0.46116181,0.00000000,12.11862525,0.00001022
5.00000000,12.11402611,-0.46071035,0.00000000,12.11401572,0.00001039
5.01000000,12.10942126,-0.46025897,0.00000000,12.10941070,0.00001056
5.02000000,12.10482093,-0.45980766,0.00000000,12.10481020,0.00001073
5.03000000,12.10022511,-0.45935644,0.00000000,12.10021421,0.00001090
5.04000000,12.09563380,-0.45890529,0.00000000,12.09562273,0.00001106
5.05000000,12.09104700,-0.45845422,0.00000000,12.09103577,0.00001123
5.06000000,12.08646471,-0.45800322,0.00000000,12.08645332,0.00001140
5.07000000,12.08188694,-0.45755230,0.00000000,12.08187538,0.00001156
5.08000000,12.07731367,-0.45710146,0.00000000,12.07730194,0.00001172
5.09000000,12.07274491,-0.45665070,0.00000000,12.07273302,0.00001189
5.10000000,12.06818065,-0.45620001,0.00000000,12.06816860,0.00001205
5.11000000,12.06362091,-0.45574940,0.00000000,12.06360869,0.00001221
5.12000000,12.05906566,-0.45529887,0.00000000,12.05905329,0.00001237
5.13000000,12.05451493,-0.45484841,0.00000000,12.05450239,0.00001253
5.14000000,12.04996870,-0.45439803,0.00000000,12.04995600,0.00001269
5.15000000,12.04542697,-0.45394772,0.00000000,12.04541411,0.00001285
5.16000000,12.04088974,-0.45349749,0.00000000,12.04087673,0.00001301
5.17000000,12.03635702,-0.45304734,0.00000000,12.03634385,0.00001317
5.18000000,12.03182879,-0.45259726,0.00000000,12.03181547,0.00001332
5.19000000,12.02730507,-0.45214726,0.00000000,12.02729159,0.00001348
5.20000000,12.02278585,-0.45169734,0.00000000,12.02277221,0.00001364
5.21000000,12.01827112,-0.45124749,0.00000000,12.01825733,0.00001379
5.22000000,12.01376090,-0.45079772,0.00000000,12.01374696,0.00001394
5.23000000,12.00925517,-0.45034802,0.00000000,12.00924107,0.00001410
5.24000000,12.00475394,-0.44989840,0.00000000,12.00473969,0.00001425
5.25000000,12.00025720,-0.44944886,0.00000000,12.00024280,0.00001440
5.26000000,11.99576496,-0.44899939,0.00000000,11.99575041,0.00001455
5.27000000,11.99127721,-0.44854999,0.00000000,11.99126252,0.00001470
5.28000000,11.98679396,-0.44810067,0.00000000,11.98677911,0.00001485
5.29000000,11.98231520,-0.44765143,0.00000000,11.98230020,0.00001499
5.30000000,11.97784093,-0.44720226,0.00000000,11.97782579,0.00001514
5.31000000,11.97337115,-0.44675317,0.00000000,11.97335587,0.00001529
5.32000000,11.96890587,-0.44630415,0.00000000,11.96889043,0.00001543
5.33000000,11.96444507,-0.44585521,0.00000000,11.96442949,0.00001558
5.34000000,11.95998876,-0.44540634,0.00000000,11.95997304,0.00001572
5.35000000,11.95553694,-0.44495755,0.00000000,11.95552108,0.00001586
5.36000000,11.95108961,-0.44450883,0.00000000,11.95107361,0.00001601
5.37000000,11.94664677,-0.44406019,0.00000000,11.94663062,0.00001615
5.38000000,11.94220841,-0.44361162,0.00000000,11.94219212,0.00001629
5.39000000,11.93777453,-0.44316312,0.00000000,11.93775811,0.00001643
5.40000000,11.93334515,-0.44271470,0.00000000,11.93332858,0.00001657
5.41000000,11.92892024,-0.44226636,0.00000000,11.92890354,0.00001670
5.42000000,11.92449982,-0.44181809,0.00000000,11.92448298,0.00001684
5.43000000,11.92008388,-0.44136989,0.00000000,11.92006690,0.00001698
5.44000000,11.91567242,-0.44092177,0.00000000,11.91565531,0.00001711
5.45000000,11.91126544,-0.44047372,0.00000000,11.91124820,0.00001725
5.46000000,11.90686295,-0.44002574,0.00000000,11.90684556,0.00001738
5.47000000,11.90246493,-0.43957784,0.00000000,11.90244741,0.00001751
5.48000000,11.89807139,-0.43913002,0.00000000,11.89805374,0.00001765
5.49000000,11.89368233,-0.43868226,0.00000000,11.89366455,0.00001778
5.50000000,11.88929774,-0.43823459,0.00000000,11.88927984,0.00001791
5.51000000,11.88491763,-0.43778698,0.00000000,11.88489960,0.00001804
5.52000000,11.88054200,-0.43733945,0.00000000,11.88052384,0.00001816
5.53000000,11.87617085,-0.43689199,0.00000000,11.87615255,0.00001829
5.54000000,11.87180416,-0.43644460,0.00000000,11.87178574,0.00001842
5.55000000,11.86744195,-0.43599729,0.00000000,11.86742341,0.00001854
5.56000000,11.86308422,-0.43555006,0.00000000,11.86306555,0.00001867
5.57000000,11.85873095,-0.43510289,0.00000000,11.85871216,0.00001879
5.58000000,11.85438216,-0.43465580,0.00000000,11.85436324,0.00001892
5.59000000,11.85003784,-0.43420878,0.00000000,11.85001880,0.00001904
5.60000000,11.84569798,-0.43376183,0.00000000,11.84567882,0.00001916
5.61000000,11.84136260,-0.43331496,0.00000000,11.84134332,0.00001928
5.62000000,11.83703168,-0.43286816,0.00000000,11.83701228,0.00001940
5.63000000,11.83270524,-0.43242143,0.00000000,11.83268572,0.00001952
5.64000000,11.82838325,-0.43197478,0.00000000,11.82836362,0.00001963
5.65000000,11.82406574,-0.43152820,0.00000000,11.82404599,0.00001975
5.66000000,11.81975269,-0.43108169,0.00000000,11.81973282,0.00001987
5.67000000,11.81544411,-0.43063525,0.00000000,11.81542412,0.00001998
5.68000000,11.81113999,-0.43018889,0.00000000,11.81111989,0.00002010
5.69000000,11.80684033,-0.42974259,0.00000000,11.80682012,0.00002021
5.70000000,11.80254513,-0.42929637,0.00000000,11.80252481,0.00002032
5.71000000,11.79825440,-0.42885023,0.00000000,11.79823397,0.00002043
5.72000000,11.79396813,-0.42840415,0.00000000,11.79394759,0.00002054
5.73000000,11.78968632,-0.42795815,0.00000000,11.78966566,0.00002065
5.74000000,11.78540896,-0.42751222,0.00000000,11.78538820,0.00002076
5.75000000,11.78113607,-0.42706636,0.00000000,11.78111520,0.00002087
5.76000000,11.77686764,-0.42662057,0.00000000,11.77684666,0.00002097
5.77000000,11.77260366,-0.42617485,0.00000000,11.77258258,0.00002108
5.78000000,11.76834414,-0.42572921,0.00000000,11.76832295,0.00002119
5.79000000,11.76408908,-0.42528363,0.00000000,11.76406779,0.00002129
5.80000000,11.75983847,-0.42483813,0.00000000,11.75981708,0.00002139
5.81000000,11.75559231,-0.42439270,0.00000000,11.75557082,0.00002149
5.82000000,11.75135061,-0.42394734,0.00000000,11.75132902,0.00002159
5.83000000,11.74711337,-0.42350205,0.00000000,11.74709167,0.00002169
5.84000000,11.74288057,-0.42305684,0.00000000,11.74285878,0.00002179
5.85000000,11.73865223,-0.42261169,0.00000000,11.73863034,0.00002189
5.86000000,11.73442834,-0.42216662,0.00000000,11.73440635,0.00002199
5.87000000,11.73020890,-0.42172162,0.00000000,11.73018681,0.00002209
5.88000000,11.72599391,-0.42127668,0.00000000,11.72597172,0.00002218
5.89000000,11.72178336,-0.42083182,0.00000000,11.72176109,0.00002228
5.90000000,11.71757727,-0.42038703,0.00000000,11.71755490,0.00002237
5.91000000,11.71337562,-0.41994231,0.00000000,11.71335316,0.00002246
5.92000000,11.70917842,-0.41949766,0.00000000,11.70915587,0.00002255
5.93000000,11.70498567,-0.41905308,0.00000000,11.70496302,0.00002264
5.94000000,11.70079736,-0.41860857,0.00000000,11.70077463,0.00002273
5.95000000,11.69661350,-0.41816413,0.00000000,11.69659067,0.00002282
5.96000000,11.69243408,-0.41771977,0.00000000,11.69241117,0.00002291
5.97000000,11.68825910,-0.41727547,0.00000000,11.68823610,0.00002300
5.98000000,11.68408857,-0.41683124,0.00000000,11.68406549,0.00002308
5.99000000,11.67992248,-0.41638708,0.00000000,11.67989931,0.00002317
6.00000000,11.67576083,-0.41594300,0.00000000,11.67573757,0.00002325
6.01000000,11.67160362,-0.41549898,0.00000000,11.67158028,0.00002333
6.02000000,11.66745085,-0.41505503,0.00000000,11.66742743,0.00002342
6.03000000,11.66330252,-0.41461115,0.00000000,11.66327902,0.00002350
6.04000000,11.65915862,-0.41416734,0.00000000,11.65913505,0.00002358
6.05000000,11.65501917,-0.41372360,0.00000000,11.65499551,0.00002366
6.06000000,11.65088415,-0.41327994,0.00000000,11.65086042,0.00002373
6.07000000,11.64675357,-0.41283634,0.00000000,11.64672976,0.00002381
6.08000000,11.64262742,-0.41239281,0.00000000,11.64260354,0.00002389
6.09000000,11.63850571,-0.41194934,0.00000000,11.63848175,0.00002396
6.10000000,11.63438844,-0.41150595,0.00000000,11.63436440,0.00002404
6.11000000,11.63027559,-0.41106263,0.00000000,11.63025148,0.00002411
6.12000000,11.62616718,-0.41061938,0.00000000,11.62614300,0.00002418
6.13000000,11.62206321,-0.41017619,0.00000000,11.62203895,0.00002426
6.14000000,11.61796366,-0.40973308,0.00000000,11.61793933,0.00002433
6.15000000,11.61386854,-0.40929003,0.00000000,11.61384415,0.00002440
6.16000000,11.60977786,-0.40884705,0.00000000,11.60975339,0.00002446
6.17000000,11.60569160,-0.40840414,0.00000000,11.60566707,0.00002453
6.18000000,11.60160978,-0.40796130,0.00000000,11.60158518,0.00002460
6.19000000,11.59753238,-0.40751853,0.00000000,11.59750771,0.00002466
6.20000000,11.59345940,-0.40707583,0.00000000,11.59343468,0.00002473
6.21000000,11.58939086,-0.40663319,0.00000000,11.58936607,0.00002479
6.22000000,11.58532674,-0.40619063,0.00000000,11.58530189,0.00002485
6.23000000,11.58126705,-0.40574813,0.00000000,11.58124213,0.00002492
6.24000000,11.57721178,-0.40530570,0.00000000,11.57718680,0.00002498
6.25000000,11.57316093,-0.40486334,0.00000000,11.57313590,0.00002504
6.26000000,11.56911451,-0.40442104,0.00000000,11.56908941,0.00002510
6.27000000,11.56507251,-0.40397882,0.00000000,11.56504736,0.00002515
6.28000000,11.56103493,-0.40353666,0.00000000,11.56100972,0.00002521
6.29000000,11.55700178,-0.40309457,0.00000000,11.55697651,0.00002527
6.30000000,11.55297304,-0.40265254,0.00000000,11.55294772,0.00002532
6.31000000,11.54894873,-0.40221059,0.00000000,11.54892335,0.00002538
6.32000000,11.54492883,-0.40176870,0.00000000,11.54490340,0.00002543
6.33000000,11.54091335,-0.40132688,0.00000000,11.54088787,0.00002548
6.34000000,11.53690229,-0.40088513,0.00000000,11.53687676,0.00002553
6.35000000,11.53289565,-0.40044345,0.00000000,11.53287007,0.00002558
6.36000000,11.52889342,-0.40000183,0.00000000,11.52886779,0.00002563
6.37000000,11.52489561,-0.39956028,0.00000000,11.52486993,0.00002568
6.38000000,11.52090222,-0.39911880,0.00000000,11.52087649,0.00002573
6.39000000,11.51691324,-0.39867738,0.00000000,11.51688746,0.00002577
6.40000000,11.51292867,-0.39823603,0.00000000,11.51290285,0.00002582
6.41000000,11.50894852,-0.39779475,0.00000000,11.50892265,0.00002586
6.42000000,11.50497278,-0.39735353,0.00000000,11.50494687,0.00002591
6.43000000,11.50100145,-0.39691239,0.00000000,11.50097550,0.00002595
6.44000000,11.49703453,-0.39647130,0.00000000,11.49700854,0.00002599
6.45000000,11.49307202,-0.39603029,0.00000000,11.49304599,0.00002603
6.46000000,11.48911392,-0.39558934,0.00000000,11.48908785,0.00002607
6.47000000,11.48516023,-0.39514846,0.00000000,11.48513412,0.00002611
6.48000000,11.48121095,-0.39470764,0.00000000,11.48118480,0.00002615
6.49000000,11.47726608,-0.39426689,0.00000000,11.47723989,0.00002618
6.50000000,11.47332561,-0.39382621,0.00000000,11.47329939,0.00002622
6.51000000,11.46938955,-0.39338559,0.00000000,11.46936330,0.00002626
6.52000000,11.46545790,-0.39294504,0.00000000,11.46543161,0.00002629
6.53000000,11.46153065,-0.39250456,0.00000000,11.46150433,0.00002632
6.54000000,11.45760781,-0.39206414,0.00000000,11.45758146,0.00002635
6.55000000,11.45368937,-0.39162379,0.00000000,11.45366299,0.00002638
6.56000000,11.44977533,-0.39118350,0.00000000,11.44974892,0.00002641
6.57000000,11.44586570,-0.39074328,0.00000000,11.44583926,0.00002644
6.58000000,11.44196047,-0.39030313,0.00000000,11.44193400,0.00002647
6.59000000,11.43805964,-0.38986304,0.00000000,11.43803314,0.00002650
6.60000000,11.43416321,-0.38942301,0.00000000,11.43413668,0.00002653
6.61000000,11.43027118,-0.38898305,0.00000000,11.43024463,0.00002655
6.62000000,11.42638355,-0.38854316,0.00000000,11.42635697,0.00002657
6.63000000,11.42250031,-0.38810333,0.00000000,11.42247372,0.00002660
6.64000000,11.41862148,-0.38766357,0.00000000,11.41859486,0.00002662
6.65000000,11.41474704,-0.38722387,0.00000000,11.41472040,0.00002664
6.66000000,11.41087700,-0.38678424,0.00000000,11.41085034,0.00002666
6.67000000,11.40701136,-0.38634467,0.00000000,11.40698467,0.00002668
6.68000000,11.40315011,-0.38590517,0.00000000,11.40312341,0.00002670
6.69000000,11.39929325,-0.38546573,0.00000000,11.39926653,0.00002672
6.70000000,11.39544079,-0.38502636,0.00000000,11.39541406,0.00002674
6.71000000,11.39159273,-0.38458705,0.00000000,11.39156597,0.00002675
6.72000000,11.38774905,-0.38414781,0.00000000,11.38772229,0.00002677
6.73000000,11.38390977,-0.38370863,0.00000000,11.38388299,0.00002678
6.74000000,11.38007488,-0.38326951,0.00000000,11.38004809,0.00002679
6.75000000,11.37624438,-0.38283046,0.00000000,11.37621757,0.00002681
6.76000000,11.37241827,-0.38239148,0.00000000,11.37239145,0.00002682
6.77000000,11.36859655,-0.38195256,0.00000000,11.36856972,0.00002683
6.78000000,11.36477922,-0.38151370,0.00000000,11.36475238,0.00002684
6.79000000,11.36096628,-0.38107491,0.00000000,11.36093943,0.00002684
6.80000000,11.35715772,-0.38063618,0.00000000,11.35713087,0.00002685
6.81000000,11.35335355,-0.38019751,0.00000000,11.35332669,0.00002686
6.82000000,11.34955377,-0.37975891,0.00000000,11.34952691,0.00002686
6.83000000,11.34575837,-0.37932038,0.00000000,11.34573150,0.00002687
6.84000000,11.34196736,-0.37888190,0.00000000,11.34194049,0.00002687
6.85000000,11.33818073,-0.37844349,0.00000000,11.33815386,0.00002687
6.86000000,11.33439849,-0.37800515,0.00000000,11.33437161,0.00002688
6.87000000,11.33062063,-0.37756686,0.00000000,11.33059375,0.00002688
6.88000000,11.32684715,-0.37712864,0.00000000,11.32682028,0.00002688
6.89000000,11.32307806,-0.37669049,0.00000000,11.32305118,0.00002688
6.90000000,11.31931334,-0.37625240,0.00000000,11.31928647,0.00002688
6.91000000,11.31555301,-0.37581437,0.00000000,11.31552614,0.00002687
6.92000000,11.31179706,-0.37537640,0.00000000,11.31177019,0.00002687
6.93000000,11.30804548,-0.37493850,0.00000000,11.30801862,0.00002686
6.94000000,11.30429829,-0.37450066,0.00000000,11.30427143,0.00002686
6.95000000,11.30055547,-0.37406288,0.00000000,11.30052862,0.00002685
6.96000000,11.29681703,-0.37362517,0.00000000,11.29679018,0.00002685
6.97000000,11.29308297,-0.37318752,0.00000000,11.29305613,0.00002684
6.98000000,11.28935328,-0.37274993,0.00000000,11.28932645,0.00002683
6.99000000,11.28562797,-0.37231240,0.00000000,11.28560115,0.00002682
7.00000000,11.28190703,-0.37187494,0.00000000,11.28188022,0.00002681
7.01000000,11.27819047,-0.37143754,0.00000000,11.27816367,0.00002680
7.02000000,11.27447828,-0.37100020,0.00000000,11.27445150,0.00002678
7.03000000,11.27077046,-0.37056292,0.00000000,11.27074369,0.00002677
7.04000000,11.26706702,-0.37012571,0.00000000,11.26704026,0.00002676
7.05000000,11.26336795,-0.36968856,0.00000000,11.26334121,0.00002674
7.06000000,11.25967325,-0.36925147,0.00000000,11.25964652,0.00002672
7.07000000,11.25598292,-0.36881444,0.00000000,11.25595621,0.00002671
7.08000000,11.25229696,-0.36837748,0.00000000,11.25227027,0.00002669
7.09000000,11.24861537,-0.36794057,0.00000000,11.24858870,0.00002667
7.10000000,11.24493815,-0.36750373,0.00000000,11.24491150,0.00002665
7.11000000,11.24126529,-0.36706695,0.00000000,11.24123866,0.00002663
7.12000000,11.23759681,-0.36663024,0.00000000,11.23757020,0.00002661
7.13000000,11.23393269,-0.36619358,0.00000000,11.23390610,0.00002659
7.14000000,11.23027294,-0.36575698,0.00000000,11.23024637,0.00002656
7.15000000,11.22661755,-0.36532045,0.00000000,11.22659101,0.00002654
7.16000000,11.22296653,-0.36488398,0.00000000,11.22294001,0.00002651
7.17000000,11.21931987,-0.36444757,0.00000000,11.21929338,0.00002649
7.18000000,11.21567758,-0.36401122,0.00000000,11.21565111,0.00002646
7.19000000,11.21203965,-0.36357493,0.00000000,11.21201321,0.00002643
7.20000000,11.20840608,-0.36313870,0.00000000,11.20837967,0.00002641
7.21000000,11.20477687,-0.36270254,0.00000000,11.20475049,0.00002638
7.22000000,11.20115203,-0.36226643,0.00000000,11.20112568,0.00002635
7.23000000,11.19753154,-0.36183039,0.00000000,11.19750523,0.00002632
7.24000000,11.19391542,-0.36139441,0.00000000,11.19388913,0.00002628
7.25000000,11.19030365,-0.36095848,0.00000000,11.19027740,0.00002625
7.26000000,11.18669625,-0.36052262,0.00000000,11.18667003,0.00002622
7.27000000,11.18309320,-0.36008682,0.00000000,11.18306702,0.00002618
7.28000000,11.17949451,-0.35965108,0.00000000,11.17946836,0.00002615
7.29000000,11.17590018,-0.35921540,0.00000000,11.17587407,0.00002611
7.30000000,11.17231020,-0.35877978,0.00000000,11.17228413,0.00002608
7.31000000,11.16872458,-0.35834422,0.00000000,11.16869855,0.00002604
7.32000000,11.16514332,-0.35790872,0.00000000,11.16511732,0.00002600
7.33000000,11.16156641,-0.35747328,0.00000000,11.16154045,0.00002596
7.34000000,11.15799385,-0.35703790,0.00000000,11.15796793,0.00002592
7.35000000,11.15442565,-0.35660258,0.00000000,11.15439977,0.00002588
7.36000000,11.15086180,-0.35616733,0.00000000,11.15083596,0.00002584
7.37000000,11.14730230,-0.35573213,0.00000000,11.14727651,0.00002580
7.38000000,11.14374716,-0.35529699,0.00000000,11.14372141,0.00002575
7.39000000,11.14019636,-0.35486191,0.00000000,11.14017066,0.00002571
7.40000000,11.13664992,-0.35442689,0.00000000,11.13662426,0.00002566
7.41000000,11.13310783,-0.35399193,0.00000000,11.13308221,0.00002562
7.42000000,11.12957008,-0.35355703,0.00000000,11.12954451,0.00002557
7.43000000,11.12603669,-0.35312218,0.00000000,11.12601116,0.00002552
7.44000000,11.12250764,-0.35268740,0.00000000,11.12248216,0.00002547
7.45000000,11.11898294,-0.35225268,0.00000000,11.11895751,0.00002543
7.46000000,11.11546258,-0.35181802,0.00000000,11.11543721,0.00002538
7.47000000,11.11194658,-0.35138341,0.00000000,11.11192125,0.00002533
7.48000000,11.10843492,-0.35094887,0.00000000,11.10840964,0.00002527
7.49000000,11.10492760,-0.35051438,0.00000000,11.10490238,0.00002522
